ID,path,title,authors,translators,author_uris,translator_uris,original_language,genre,source_edition
38540,/p904/m38540,עִם הַמַּתָּנָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38541,/p904/m38541,עוֹלָם הַיֹּשֶׁר עוֹמֵד עַל דָּמֵנוּ...,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38542,/p904/m38542,שְׁתֵּי לֶהָבוֹת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38543,/p904/m38543,בְּמִשְׁפַּט סִירְקִין־רַיְכְלִין,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38544,/p904/m38544,לַחֲבֵר הַהִסְתַּדְּרוּת מִסְפָּר אֶחָד,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38545,/p904/m38545,אַל תִּתְּנוּ לַשְּׁאֵרִית שֶׁלָּנוּ בְּאֵרוֹפָּה לָרֶדֶת שַׁחַת!,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38546,/p904/m38546,לַלּוֹחֲמִים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38547,/p904/m38547,לְרִאשׁוֹנֵי הָאוּדִים הַמֻּצָּלִים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38548,/p904/m38548,"עִם פְּלִיטֵי הַשְּׁמָד שֶׁהִתְגַּיְּסוּ לְחַיִ""ל",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38549,/p904/m38549,עוֹלַם־הָעֲבוֹדָה הִכִּיר בְּצִדְקֵנוּ!,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article,תל אביב: עם עובד
38550,/p1488/m38550,השנהב והדבורה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38551,/p1488/m38551,הפילוסוף,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38552,/p1488/m38552,האכּר והנחשׁ,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38553,/p1488/m38553,השׂמחה והתּוּגה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38554,/p1488/m38554,השׁועל והנשׁר,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38555,/p1488/m38555,הזאב והכבשׂה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38556,/p1488/m38556,הגר,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38557,/p1488/m38557,יסר בנךָ כי יש תקוה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.fables,ורשה
38560,/p1903/m38560,משל קא: סֹחֵר וְלִסְטִים וּפָרָשׁ,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38561,/p1903/m38561,משל קב: גָּמָל וִיעֵל־סֶלַע,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38562,/p1903/m38562,משל קג: אִישׁ חֹרֵשׁ חֲרִישׁוֹ,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38563,/p1903/m38563,משל קד: קוֹף וּשְׁנֵי קוֹפָיו וְנָמֵר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38564,/p1903/m38564,משל קה: חֲזִיר וַאֲרִי וְשֻׁעָל,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38565,/p1903/m38565,אַריֵה וּבְנוֹ,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38566,/p1903/m38566,משל קז: פִּיל וְאִישׁ שָדֶה,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38567,/p1903/m38567,משל קח: חֻלְדָּה וְעוֹף וְשֻׁעָל וְאַרְנֶבֶת,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38568,/p1903/m38568,משל קט: סַרְטָן צְפַרְדְּעִים וְעָגוּר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38569,/p1903/m38569,משל קי: נְמָלָה וְעַכְבָּר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38570,/p1488/m38570,האיה הצוֹלעת,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38571,/p1488/m38571,עצמות גוף האדם,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38572,/p1488/m38572,דיא גלידער דעס מענשׁליכען לייבעס [אברים של גוף האדם],דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38573,/p1488/m38573,אלכסנדר,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38574,/p1488/m38574,אפאלטאן,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38575,/p1488/m38575,[אריה פריץ],דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38576,/p1488/m38576,"במדה שאדם מודד בה, מודדים לו (סוטה דף ח ע""ב)",דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.prose,ורשה
38577,/p1488/m38577,זמרת יה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38579,/p1488/m38579,משׂכיל לדוד תפלה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38581,/p1903/m38581,משל קיא: שְׂמָמִית וּמֶלֶךְ וְעֶבֶד,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38582,/p1903/m38582,משל קיב: אִישׁ סֶלַע וְעַכְבָּר,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38583,/p1903/m38583,משל קיג: אִישׁ וּזְאֵב,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38584,/p1903/m38584,משל קיד: תִּנְשֶׁמֶת וְרֹכְלִים,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38585,/p1903/m38585,משל קטו: זָקֵן וּבָנָיו וְהֶגְמוֹן וַאֲנָשָׁיו,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38586,/p1903/m38586,משל קטז: זָקֵן וּבְנוֹ וְדָג וְלִוְיָתָן,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38587,/p1903/m38587,משל קיז: שֻׁעָל וּזְאֵב,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38588,/p1903/m38588,משל קיח: בָּחוּר וְרֵיקִים וְאִשָּׁה וְשֹׁפֵט,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38589,/p1903/m38589,משל קיט: הַקַּנַּאי וְהַחֶמְדָּן,ברכיה הנקדן,"",https://wikidata.org/wiki/Q818900,"","",Translation missing: he.fables,מנטובה: דפוס יוסף בן יעקב מפדואה
38591,/p1488/m38591,לדוד מזמור,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38592,/p1488/m38592,"תפלה לראשׁ השׁנה לכבוד א""א זקני נ""י",דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38593,/p1488/m38593,אדען,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38595,/p1488/m38595,[שמח בחור בילדותך],דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38596,/p1488/m38596,האשׁמנים (דיא ?ריהען גרעבער נאך קלאפשטאק),דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38597,/p1488/m38597,דוד אל יהונתן,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38598,/p1488/m38598,לעורר אל התפלה ועבודת יי,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38599,/p1488/m38599,אהבת דוד ויהונתן,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38600,/p1176/m38600,הכוזרים על דבר קורותיהם כפי הידיעות הנמצאות בספרי דברי הימים.,יוסף יהודה לרנר,"","","","",Translation missing: he.article,אודסה: דפוס ביילינסון
38604,/p1488/m38604,שׁיר אל התּקוה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38605,/p1488/m38605,שׁיר על האביב,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38606,/p1488/m38606,תהלת החכמה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38607,/p1488/m38607,הרועה,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38608,/p1488/m38608,משכּיל להימן,דוד לוונטל,"",https://wikidata.org/wiki/Q110817929,"","",Translation missing: he.poetry,ורשה
38609,/p1929/m38609,קִינָה לְבֵית־שָׁאוּל,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38610,/p1929/m38610,הַיּוֹרְדִים מִצְרָיְמָה,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38611,/p1929/m38611,מִנְחַת־קְנָאוֹת,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38612,/p1929/m38612,בֵּן סוֹרֵר,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38613,/p1929/m38613,הַמִּתְנַבֵּא,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38614,/p1929/m38614,חַטַּאת רִאשׁוֹנִים,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38615,/p1929/m38615,חַג־הַשַּׁעַטְנֵז,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38616,/p1929/m38616,סֻכּוֹת־בְּנוֹת,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38617,/p1929/m38617,מוֹת הַתַּמּוּז:,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38618,/p1929/m38618,הַמֹּלֶךְ,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38619,/p1929/m38619,לְכוּ וְנִוָּכֵחָה!,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38620,/p1929/m38620,שְׂרִידֵי אֶפְרַיִם,זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38621,/p1929/m38621,נִמְצָאוּ! (חֲתִימָה),זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38622,/p1929/m38622,"הֶעָרוֹת לְסִפְרִי ""לוּחוֹת גְּנוּזִים""",זלמן שניאור,"",https://wikidata.org/wiki/Q2357623,"","",Translation missing: he.poetry,תל אביב: עם עובד
38623,/p21/m38623,הרב להושיע: ספור משנות הבינים,אברהם שלום פרידברג,"",https://wikidata.org/wiki/Q4249304,"","",Translation missing: he.prose,וארשה: דפוס לוינסקי
38624,/p49/m38624,[אִם תֶּאֱהַב אֶת חֲיוֹת],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38625,/p49/m38625,[פְּעֻלַּת חֹם וְקֹר],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38626,/p49/m38626,[פִּיךָ יְחַו מָוֶת],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38627,/p49/m38627,[פְּקַח עַיִן וְקוּם],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38628,/p49/m38628,[פָּתַח שְׁתֵּי יָדָיו],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38629,/p49/m38629,[צְאוּ וּרְאוּ הֲיֵשׁ רָעָה],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38630,/p49/m38630,[צֵא שְׁאַל שׁוֹכְנֵי קְבָרִים],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38631,/p49/m38631,[צְבִי נִמְלַט],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38632,/p49/m38632,[צְפוֹר אוֹ נַח],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38633,/p49/m38633,[צְרוּפָה הִיא],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38634,/p49/m38634,[צָרוּר דְּבַר הָאֵל],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מקור: ״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38637,/p89/m38637,"שנת תרצ""ד",חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.letters,תל אביב: דביר
38638,/p375/m38638,יומן בתקופת האימים,מרים חַשצֶ'בַאצקי,אלמוני/ת,https://wikidata.org/wiki/Q18192031,"",pl,Translation missing: he.memoir,אירגון יוצאי ראדומסק 
38771,/p89/m38771,"באספת ""שוחרי האוניברסיטה העברית"" ־ סניף ת""א",חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.article,"“שוחרי האוניברסיטה העברית”, סניף תל־אביב "
38774,/p904/m38774,לְשַׁם הָעִקָּר,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38775,/p904/m38775,לְרִאשׁוֹן־לְצִיּוֹן,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38776,/p904/m38776,יַד לַמֻּבְטָל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38777,/p904/m38777,וִינָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38778,/p904/m38778,תֵּל־חַי,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38779,/p904/m38779,לַאַסִּירֵי כְּפַר־סָבָא,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38780,/p904/m38780,לִדְגַנְיָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38781,/p904/m38781,גֵּאוּת וְגִיּוּס,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38782,/p904/m38782,רוֹפֵא בְּעַמָּיו,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38783,/p904/m38783,בְּלִי כְּחָל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38784,/p904/m38784,לַקַּלְפִּי וּלַנִּצָּחוֹן!,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38785,/p904/m38785,לְחוֹלוֹן,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38786,/p904/m38786,שְׁאָר־רוּח,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38787,/p904/m38787,לְאִישׁ הַיִּשּׁוּב,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38788,/p904/m38788,אֶחָד בְּמַאי 1936,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38789,/p904/m38789,לְאוֹר בְּרַק הַחֶרֶב,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38790,/p904/m38790,עִם הָעֵמֶק,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38791,/p904/m38791,עִם פְּתִיחַת נְמַל תֵּל־אָבִיב,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38792,/p904/m38792,לְנַהֲלָל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38793,/p904/m38793,פְּצָצָה זוֹ שֶׁאָנוּ מַנִּיחִים לְעֵין הַשֶּׁמֶשׁ...,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38794,/p904/m38794,עִם הָאֳנִיּוֹת שֶׁבָּרְחוּ,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38795,/p904/m38795,הַדֶּגֶל וְהַסֵּמֶל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38796,/p904/m38796,"בֵּית ""דָּבָר""",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38797,/p904/m38797,אָנוּ נִצָּבִים כָּאן שְׁלֹשָׁה צִבּוּרִים יַחַד,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38798,/p904/m38798,לִקְרַאת חִנּוּךְ חוֹבָה חִנָּם,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38799,/p904/m38799,קַו יַמִּי קָבוּעַ בֵּין יִשְׂרָאֵל לְאַרְצוֹת־הַבְּרִית,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38800,/p904/m38800,לֹא בִּמְצִלּוֹת וְלֹא בִּמְלִיצוֹת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38801,/p904/m38801,דִּבְרֵי סִיּוּם,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38802,/p904/m38802,מְסִבָּה שֶׁל וְתִיקִים,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38803,/p904/m38803,בַּקֵּשׁ שָׁלוֹם וְרָדְפֵהוּ,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38804,/p904/m38804,שְׁבִירַת הַיַּקְרוּת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38805,/p904/m38805,הַשְּׁטָר נִפְרַע יָפֶה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38806,/p904/m38806,שֵׁרוּתֵי אֶתְמוֹל,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38807,/p904/m38807,חִפְרוּ וְהִתְחַפָּרוּ,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38808,/p904/m38808,עִם הוֹפַעַת בּוּל פֶתַח־תִּקְוָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38809,/p904/m38809,לֹא נִזְדַּהֶה עִם שׁוּם כֹּחַ חִיצוֹנִי,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38810,/p904/m38810,עִם חִדּוּשׁ הַתְּנוּעָה בְּרַכֶּבֶת חֵיפָה–תֵּל־אָבִיב,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38811,/p904/m38811,תַּחְבּוּרָה דְגוּלָה,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38812,/p904/m38812,עַל הָרַכֶּבֶת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38813,/p904/m38813,שָׁתוּל עַל פַּלְגֵי מַיִם,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38814,/p904/m38814,הַיְּהוּדִים וְהַיָּם,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38815,/p904/m38815,עַל הִתְקַדְּמוּתֵנוּ בַּיָּם,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38816,/p904/m38816,נִטְּעוּ הָעֵצִים הָרִאשׁוֹנִים בְאֵילַת,דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38817,/p904/m38817,"נִבְנֶה אֶת הַ""פִירְמָה"" שֶׁלָּנוּ בְּכֹחוֹת מְשֻׁתָּפִים",דוד רמז,"",https://wikidata.org/wiki/Q1176303,"","",Translation missing: he.article, תל אביב: עם עובד
38818,/p49/m38818,[קוֹמָה כְלוּלָה בְּשֶׁלֶם],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38819,/p49/m38819,[קַל בַּמְחִיר כָּל־רַב וְכָל],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38820,/p49/m38820,[קְנוּ לֵב תֶּחֱזוּ],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38821,/p49/m38821,[קְרָא עַל־כָּל],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38822,/p49/m38822,[קָרָה לְחָכָם רַע],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38823,/p49/m38823,"[קְרוֹבַי, כָּל־מְבֹא]",שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38824,/p49/m38824,[רְצוֹן בָּאִים בְּלִי],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38825,/p49/m38825,[רְאֵה אֱנוֹשׁ כִּי],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38826,/p49/m38826,[רְאֵה מִרְמַת זְמַן],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
38827,/p49/m38827,[רָאִיתִי אֶת שֶׁמֶשׁ],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"״כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק"
